building_id,n_obs,coverage,pct_missing,mean_load,std_load,min_load,max_load,n_zeros,primary_use,site_id,sqm,timezone,site_airtemp_coverage
Rat_education_Milagros,17085,0.9738,2.62,110.32,47.61,0.0,300.56,4,Education,Rat,9262.4,US/Eastern,0.9996579052397514
Fox_education_Suzan,17082,0.9737,2.63,39.34,12.7,0.0,100.05,1,Education,Fox,4559.5,US/Mountain,0.9999429972068631
Rat_public_Muriel,17079,0.9735,2.65,77.24,45.69,0.06,327.27,0,Public services,Rat,3134.8,US/Eastern,0.9996579052397514
Bear_education_Millie,17077,0.9734,2.66,3.4,0.59,2.12,5.63,0,Education,Bear,661.7,US/Pacific,1.0
Hog_office_Sonny,17077,0.9734,2.66,243.35,53.66,89.18,433.24,0,Office,Hog,5837.7,US/Central,0.9998859879147189
Hog_office_Byron,17075,0.9733,2.67,960.18,180.84,371.78,1483.78,0,Office,Hog,80038.2,US/Central,0.9998859879147189
Rat_public_Frank,17073,0.9732,2.68,7.65,4.52,0.0,21.6,2,Public services,Rat,425.6,US/Eastern,0.9996579052397514
Rat_education_Zina,17072,0.9731,2.69,47.23,24.43,14.42,135.84,0,Education,Rat,5304.8,US/Eastern,0.9996579052397514
Eagle_assembly_Josie,17064,0.9726,2.74,189.09,69.45,0.0,396.03,48,Entertainment/public assembly,Eagle,6827.3,US/Eastern,0.9998289233576643
Hog_office_Buford,17061,0.9725,2.75,1.48,0.56,0.0,3.91,32,Office,Hog,2521.9,US/Central,0.9998859879147189
Rat_public_Kermit,17059,0.9724,2.76,17.72,11.08,0.05,61.57,0,Public services,Rat,2322.6,US/Eastern,0.9996579052397514
Rat_education_Maricela,17057,0.9722,2.78,143.92,57.9,0.0,315.13,14,Education,Rat,6466.0,US/Eastern,0.9996579052397514
Hog_warehouse_Rosanna,17052,0.972,2.8,20.46,5.3,6.94,47.37,0,Warehouse/storage,Hog,981.0,US/Central,0.9998859879147189
Panther_office_Brent,17052,0.972,2.8,11.11,8.27,0.0,42.17,3379,Office,Panther,998.1,US/Eastern,0.999829001367989
Fox_education_Shirley,17050,0.9718,2.82,96.77,32.41,0.0,242.55,4,Education,Fox,8220.6,US/Mountain,0.9999429972068631
Bear_assembly_Genia,17030,0.9707,2.93,255.64,70.81,151.32,509.49,0,Entertainment/public assembly,Bear,24256.1,US/Pacific,1.0
Bull_assembly_Maren,17030,0.9707,2.93,287.82,81.52,0.0,594.0,881,Entertainment/public assembly,Bull,11345.5,US/Central,0.9981174054424097
Rat_assembly_Donny,17030,0.9707,2.93,2.42,1.77,0.0,11.48,162,Entertainment/public assembly,Rat,102.4,US/Eastern,0.9996579052397514
Rat_public_Laura,17018,0.97,3.0,12.79,3.67,6.4,25.88,0,Public services,Rat,1184.5,US/Eastern,0.9996579052397514
Gator_assembly_Blanca,17014,0.9698,3.02,726.01,244.79,0.04,1699.88,0,Entertainment/public assembly,Gator,8573.8,US/Eastern,0.999829001367989
Fox_office_Juana,17010,0.9696,3.04,18.15,7.91,0.0,50.63,2,Office,Fox,2671.0,US/Mountain,0.9999429972068631
Bear_education_Bonita,16990,0.9684,3.16,0.18,0.1,0.08,0.57,0,Education,Bear,389.2,US/Pacific,1.0
Hog_assembly_Letha,16970,0.9673,3.27,609.93,103.51,274.45,1033.46,0,Entertainment/public assembly,Hog,50664.7,US/Central,0.9998859879147189
Rat_education_Pat,16967,0.9671,3.29,152.48,85.09,0.0,532.86,4,Education,Rat,13461.6,US/Eastern,0.9996579052397514
Gator_assembly_Enid,16966,0.9671,3.29,7.85,2.39,0.0,16.04,24,Entertainment/public assembly,Gator,499.8,US/Eastern,0.999829001367989
Gator_assembly_Marjorie,16966,0.9671,3.29,49.0,15.97,3.79,97.92,0,Entertainment/public assembly,Gator,1599.8,US/Eastern,0.999829001367989
Gator_public_Randall,16966,0.9671,3.29,60.54,20.82,1.12,105.54,0,Public services,Gator,1806.6,US/Eastern,0.999829001367989
Bear_education_Deena,16964,0.9669,3.31,8.68,3.12,3.25,19.25,0,Education,Bear,1716.3,US/Pacific,1.0
Hog_office_Sung,16955,0.9664,3.36,46.61,10.83,18.54,87.45,0,Office,Hog,3328.6,US/Central,0.9998859879147189
Gator_other_Gertrude,16942,0.9657,3.43,2.32,1.4,0.0,6.33,263,Other,Gator,237.4,US/Eastern,0.999829001367989
Gator_public_Kenny,16942,0.9657,3.43,89.11,36.82,0.0,174.34,24,Public services,Gator,1540.7,US/Eastern,0.999829001367989
Panther_other_Lucina,16940,0.9656,3.44,304.82,146.82,0.0,477.89,3036,Other,Panther,21043.1,US/Eastern,0.999829001367989
Rat_education_Vicky,16933,0.9652,3.48,185.84,72.49,0.0,390.49,79,Education,Rat,18004.6,US/Eastern,0.9996579052397514
Rat_assembly_Teodoro,16928,0.9649,3.51,26.39,12.64,0.0,68.2,134,Entertainment/public assembly,Rat,1645.2,US/Eastern,0.9996579052397514
Rat_education_Leonardo,16927,0.9648,3.52,48.31,28.2,0.0,147.57,6,Education,Rat,4385.0,US/Eastern,0.9996579052397514
Moose_education_Diane,16919,0.9644,3.56,864.44,746.8,0.0,1999.72,7114,Education,Moose,16999.9,US/Eastern,1.0
Gator_public_Beulah,16918,0.9643,3.57,7.52,2.38,0.29,13.75,0,Public services,Gator,338.9,US/Eastern,0.999829001367989
Gator_public_Leroy,16918,0.9643,3.57,21.08,7.99,0.96,45.58,0,Public services,Gator,758.8,US/Eastern,0.999829001367989
Panther_assembly_David,16909,0.9638,3.62,53.44,35.54,0.0,239.05,3351,Entertainment/public assembly,Panther,2503.2,US/Eastern,0.999829001367989
Fox_assembly_Kathie,16906,0.9636,3.64,11.36,6.38,0.0,43.22,9,Entertainment/public assembly,Fox,1466.6,US/Mountain,0.9999429972068631
Bull_assembly_Katia,16874,0.9618,3.82,111.49,61.49,0.0,453.0,930,Entertainment/public assembly,Bull,6142.8,US/Central,0.9981174054424097
Gator_public_Alexandra,16871,0.9616,3.84,23.48,11.3,0.0,58.75,144,Public services,Gator,3088.7,US/Eastern,0.999829001367989
Gator_other_Elfriede,16870,0.9616,3.84,49.28,31.08,0.92,183.5,0,Other,Gator,2665.7,US/Eastern,0.999829001367989
Panther_education_Karri,16867,0.9614,3.86,317.52,157.76,0.0,727.34,2969,Education,Panther,5076.6,US/Eastern,0.999829001367989
Gator_warehouse_Constance,16846,0.9602,3.98,14.26,7.14,0.0,35.0,168,Warehouse/storage,Gator,1404.7,US/Eastern,0.999829001367989
Gator_public_Marcie,16846,0.9602,3.98,93.17,31.75,2.33,190.0,0,Public services,Gator,3275.1,US/Eastern,0.999829001367989
Gator_other_Cassandra,16846,0.9602,3.98,23.81,13.42,0.0,76.39,24,Other,Gator,2567.8,US/Eastern,0.999829001367989
Gator_public_Marissa,16846,0.9602,3.98,14.17,3.7,1.17,25.0,0,Public services,Gator,371.6,US/Eastern,0.999829001367989
Gator_public_Jayme,16846,0.9602,3.98,96.58,28.19,3.08,216.08,0,Public services,Gator,1549.8,US/Eastern,0.999829001367989
Rat_assembly_Kristine,16824,0.959,4.1,23.05,6.55,0.0,47.3,7,Entertainment/public assembly,Rat,3673.5,US/Eastern,0.9996579052397514
Gator_office_Merle,16822,0.9588,4.12,1.16,0.69,0.0,3.21,1775,Office,Gator,794.5,US/Eastern,0.999829001367989
Panther_education_Genevieve,16814,0.9584,4.16,215.58,105.03,0.0,445.99,3035,Education,Panther,12159.6,US/Eastern,0.999829001367989
Wolf_assembly_Elaine,16808,0.958,4.2,35.41,19.44,0.0,137.9,2,Entertainment/public assembly,Wolf,6671.0,Europe/Dublin,1.0
Bear_education_Fannie,16770,0.9559,4.41,427.87,53.66,227.0,606.5,0,Education,Bear,10788.0,US/Pacific,1.0
Bear_education_Arnold,16769,0.9558,4.42,0.51,0.25,0.0,1.85,5,Education,Bear,186.7,US/Pacific,1.0
Hog_office_Catharine,16745,0.9545,4.55,428.99,111.14,171.53,931.18,0,Office,Hog,11042.3,US/Central,0.9998859879147189
Rat_assembly_Gerald,16743,0.9543,4.57,3.44,3.11,0.0,15.12,536,Entertainment/public assembly,Rat,615.5,US/Eastern,0.9996579052397514
Gator_assembly_Bailey,16726,0.9534,4.66,0.91,0.67,0.0,2.42,600,Entertainment/public assembly,Gator,34.0,US/Eastern,0.999829001367989
Bear_assembly_Roxy,16725,0.9533,4.67,14.9,8.9,0.0,57.5,1,Entertainment/public assembly,Bear,1106.5,US/Pacific,1.0
Rat_education_Francisca,16719,0.953,4.7,33.42,28.03,2.34,119.32,0,Education,Rat,6605.4,US/Eastern,0.9996579052397514
Bull_assembly_Daryl,16714,0.9527,4.73,33.56,15.84,0.0,140.0,378,Entertainment/public assembly,Bull,1491.3,US/Central,0.9981174054424097
Gator_office_Julie,16702,0.952,4.8,7.79,3.06,0.0,15.33,312,Office,Gator,527.7,US/Eastern,0.999829001367989
Rat_warehouse_Maegan,16657,0.9494,5.06,6.91,2.03,1.44,13.53,0,Warehouse/storage,Rat,1378.6,US/Eastern,0.9996579052397514
Gator_assembly_Alexa,16654,0.9493,5.07,0.25,0.2,0.0,0.83,4248,Entertainment/public assembly,Gator,61.9,US/Eastern,0.999829001367989
Rat_public_Sana,16604,0.9464,5.36,992.29,544.22,0.0,1843.2,1511,Public services,Rat,37161.2,US/Eastern,0.9996579052397514
Gator_public_Cheri,16604,0.9464,5.36,16.91,4.53,0.0,35.5,24,Public services,Gator,945.2,US/Eastern,0.999829001367989
Gator_assembly_Kimberly,16604,0.9464,5.36,1461.33,398.25,0.12,2784.08,0,Entertainment/public assembly,Gator,81290.1,US/Eastern,0.999829001367989
Rat_public_Fredrick,16602,0.9463,5.37,12.6,8.63,3.68,42.44,0,Public services,Rat,1202.6,US/Eastern,0.9996579052397514
Gator_assembly_Loyce,16557,0.9437,5.63,21.25,4.49,3.58,38.21,0,Entertainment/public assembly,Gator,377.7,US/Eastern,0.999829001367989
Gator_assembly_Maurine,16557,0.9437,5.63,10.93,11.85,0.0,49.67,24,Entertainment/public assembly,Gator,278.7,US/Eastern,0.999829001367989
Crow_education_Winston,16536,0.9425,5.75,315.74,124.8,9.5,658.5,0,Education,Crow,8659.1,US/Eastern,1.0
Gator_assembly_Lera,16533,0.9424,5.76,0.25,0.37,0.0,1.58,7487,Entertainment/public assembly,Gator,91.4,US/Eastern,0.999829001367989
Gator_public_Everette,16510,0.9411,5.89,100.29,38.09,0.0,226.58,48,Public services,Gator,1841.6,US/Eastern,0.999829001367989
Bobcat_lodging_Nickolas,16500,0.9405,5.95,47.31,10.55,6.5,94.0,0,Lodging/residential,Bobcat,4834.1,US/Mountain,0.9982310984308131
Bobcat_lodging_Melaine,16492,0.94,6.0,42.58,8.76,6.13,80.63,0,Lodging/residential,Bobcat,3294.8,US/Mountain,0.9982310984308131
Gator_assembly_Selma,16486,0.9397,6.03,1.38,1.03,0.0,6.33,552,Entertainment/public assembly,Gator,274.6,US/Eastern,0.999829001367989
Gator_assembly_Virgie,16486,0.9397,6.03,0.4,0.1,0.08,0.71,0,Entertainment/public assembly,Gator,44.7,US/Eastern,0.999829001367989
Gator_public_Lindsey,16463,0.9384,6.16,25.73,6.94,0.0,58.33,48,Public services,Gator,458.4,US/Eastern,0.999829001367989
Gator_public_Dionna,16462,0.9383,6.17,17.82,5.23,0.0,38.33,24,Public services,Gator,945.2,US/Eastern,0.999829001367989
Bobcat_lodging_Darin,16457,0.938,6.2,130.81,33.6,0.5,275.5,0,Lodging/residential,Bobcat,8220.1,US/Mountain,0.9982310984308131
Bobcat_education_Angela,16430,0.9365,6.35,85.03,23.63,12.0,184.13,0,Education,Bobcat,8802.7,US/Mountain,0.9982310984308131
Bobcat_office_Alma,16428,0.9364,6.36,4.33,1.81,0.0,11.0,180,Office,Bobcat,1060.9,US/Mountain,0.9982310984308131
Gator_public_Natasha,16415,0.9356,6.44,124.59,66.93,3.75,469.17,0,Public services,Gator,6123.5,US/Eastern,0.999829001367989
Gator_assembly_Lelia,16391,0.9343,6.57,3.51,1.78,0.0,9.58,24,Entertainment/public assembly,Gator,297.3,US/Eastern,0.999829001367989
Fox_assembly_Jerrod,16378,0.9335,6.65,1.41,0.56,0.0,3.6,71,Entertainment/public assembly,Fox,94.9,US/Mountain,0.9999429972068631
Gator_office_Lucy,16366,0.9329,6.71,210.46,192.14,0.0,837.17,360,Office,Gator,16315.4,US/Eastern,0.999829001367989
Gator_public_Noe,16366,0.9329,6.71,56.05,19.62,0.0,115.04,72,Public services,Gator,2462.6,US/Eastern,0.999829001367989
Gator_assembly_Lilli,16366,0.9329,6.71,2.58,0.8,0.29,5.0,0,Entertainment/public assembly,Gator,60.2,US/Eastern,0.999829001367989
Rat_education_Conrad,16343,0.9315,6.85,162.24,144.55,0.0,582.45,51,Education,Rat,33073.5,US/Eastern,0.9996579052397514
Gator_assembly_Roy,16323,0.9304,6.96,1.97,4.74,0.0,22.92,11496,Entertainment/public assembly,Gator,2461.5,US/Eastern,0.999829001367989
Gator_assembly_Joni,16321,0.9303,6.97,3.72,2.61,0.08,17.42,0,Entertainment/public assembly,Gator,346.4,US/Eastern,0.999829001367989
Gator_public_Dale,16318,0.9301,6.99,41.92,14.54,0.0,107.08,24,Public services,Gator,1710.7,US/Eastern,0.999829001367989
Gator_public_Clara,16294,0.9288,7.12,11.94,4.71,0.04,24.29,0,Public services,Gator,523.0,US/Eastern,0.999829001367989
Gator_public_Latasha,16295,0.9288,7.12,19.07,5.78,0.0,41.67,168,Public services,Gator,677.4,US/Eastern,0.999829001367989
Crow_education_Omer,16278,0.9278,7.22,337.36,116.36,159.0,798.5,0,Education,Crow,11857.4,US/Eastern,1.0
Gator_office_Betty,16270,0.9274,7.26,30.68,9.25,0.25,68.58,0,Office,Gator,542.5,US/Eastern,0.999829001367989
Gator_public_Geraldine,16270,0.9274,7.26,21.04,6.09,0.0,39.67,24,Public services,Gator,1003.4,US/Eastern,0.999829001367989
Crow_education_Keisha,16271,0.9274,7.26,295.8,51.57,75.75,462.38,0,Education,Crow,14173.2,US/Eastern,1.0
Gator_warehouse_Stacie,16246,0.926,7.4,19.62,6.48,0.0,45.0,24,Warehouse/storage,Gator,1475.2,US/Eastern,0.999829001367989
Gator_public_Philip,16223,0.9247,7.53,2.59,1.3,0.0,6.75,96,Public services,Gator,406.1,US/Eastern,0.999829001367989
Eagle_education_Jewell,16207,0.9238,7.62,241.35,38.67,0.0,468.99,162,Education,Eagle,16845.9,US/Eastern,0.9998289233576643
Gator_public_Lona,16198,0.9233,7.67,1.47,0.92,0.0,5.04,312,Public services,Gator,599.0,US/Eastern,0.999829001367989
Bobcat_education_Coleman,16176,0.922,7.8,121.59,44.69,0.0,318.5,20,Education,Bobcat,10551.9,US/Mountain,0.9982310984308131
Gator_public_Dewey,16157,0.9209,7.91,6.46,1.29,0.5,9.71,0,Public services,Gator,333.7,US/Eastern,0.999829001367989
Gator_assembly_Gene,16150,0.9205,7.95,22.51,7.97,0.0,37.92,168,Entertainment/public assembly,Gator,864.3,US/Eastern,0.999829001367989
Gator_other_Reginald,16150,0.9205,7.95,54.48,19.34,0.0,110.83,96,Other,Gator,3889.0,US/Eastern,0.999829001367989
Gator_other_Glen,16128,0.9193,8.07,2.94,0.93,0.25,6.79,0,Other,Gator,1138.9,US/Eastern,0.999829001367989
Gator_assembly_Lucia,16127,0.9192,8.08,5.72,1.88,0.0,11.67,216,Entertainment/public assembly,Gator,70.1,US/Eastern,0.999829001367989
Panther_other_Tyrone,16119,0.9188,8.12,23.27,12.96,0.0,55.98,1960,Other,Panther,889.0,US/Eastern,0.999829001367989
Cockatoo_lodging_Eric,16119,0.9188,8.12,19.21,7.21,5.03,41.58,0,Lodging/residential,Cockatoo,3830.9,US/Eastern,0.9998821796759941
Cockatoo_lodging_Kyle,16119,0.9188,8.12,232.16,61.79,113.12,402.15,0,Lodging/residential,Cockatoo,13275.9,US/Eastern,0.9998821796759941
Cockatoo_office_Delores,16119,0.9188,8.12,72.64,15.8,46.17,125.95,0,Office,Cockatoo,7861.0,US/Eastern,0.9998821796759941
Cockatoo_education_Sheryl,16119,0.9188,8.12,471.41,50.98,296.85,623.55,0,Education,Cockatoo,14927.0,US/Eastern,0.9998821796759941
Cockatoo_lodging_Lynne,16119,0.9188,8.12,127.35,34.56,58.62,241.15,0,Lodging/residential,Cockatoo,12683.3,US/Eastern,0.9998821796759941
Cockatoo_education_Joel,16119,0.9188,8.12,6.08,1.37,3.4,11.22,0,Education,Cockatoo,887.4,US/Eastern,0.9998821796759941
Cockatoo_education_Julio,16119,0.9188,8.12,173.88,21.53,89.05,241.53,0,Education,Cockatoo,9116.1,US/Eastern,0.9998821796759941
Cockatoo_lodging_Jim,16119,0.9188,8.12,50.95,8.17,21.2,78.9,0,Lodging/residential,Cockatoo,6131.5,US/Eastern,0.9998821796759941
Cockatoo_office_Rodney,16119,0.9188,8.12,131.37,38.57,67.05,247.75,0,Office,Cockatoo,4364.7,US/Eastern,0.9998821796759941
Cockatoo_religion_Diedre,16119,0.9188,8.12,5.86,3.27,0.68,16.25,0,Religious worship,Cockatoo,2062.5,US/Eastern,0.9998821796759941
Cockatoo_lodging_Javier,16119,0.9188,8.12,93.56,22.44,44.15,175.82,0,Lodging/residential,Cockatoo,12411.3,US/Eastern,0.9998821796759941
Cockatoo_lodging_Olga,16119,0.9188,8.12,68.97,33.36,20.12,168.57,0,Lodging/residential,Cockatoo,3758.0,US/Eastern,0.9998821796759941
Cockatoo_office_Paige,16119,0.9188,8.12,109.07,23.96,61.17,178.6,0,Office,Cockatoo,12151.2,US/Eastern,0.9998821796759941
Cockatoo_lodging_Homer,16119,0.9188,8.12,265.49,34.87,151.5,373.6,0,Lodging/residential,Cockatoo,12046.2,US/Eastern,0.9998821796759941
Cockatoo_education_Shawn,16119,0.9188,8.12,121.02,28.76,61.65,213.53,0,Education,Cockatoo,4453.2,US/Eastern,0.9998821796759941
Cockatoo_industrial_Sarita,16119,0.9188,8.12,15.0,3.78,7.45,26.95,0,Manufacturing/industrial,Cockatoo,1050.0,US/Eastern,0.9998821796759941
Cockatoo_assembly_Griselda,16119,0.9188,8.12,38.29,13.12,15.57,74.42,0,Entertainment/public assembly,Cockatoo,2671.9,US/Eastern,0.9998821796759941
Cockatoo_lodging_Linwood,16119,0.9188,8.12,17.99,5.95,5.1,42.77,0,Lodging/residential,Cockatoo,3837.1,US/Eastern,0.9998821796759941
Cockatoo_lodging_Judi,16119,0.9188,8.12,15.09,5.68,4.78,36.62,0,Lodging/residential,Cockatoo,1846.5,US/Eastern,0.9998821796759941
Cockatoo_lodging_Johnathan,16119,0.9188,8.12,8.99,2.14,4.62,16.3,0,Lodging/residential,Cockatoo,3774.6,US/Eastern,0.9998821796759941
Cockatoo_lodging_Carmen,16119,0.9188,8.12,17.63,6.43,5.92,39.58,0,Lodging/residential,Cockatoo,3761.8,US/Eastern,0.9998821796759941
Cockatoo_public_Valerie,16119,0.9188,8.12,441.57,50.38,353.65,619.12,0,Public services,Cockatoo,22582.1,US/Eastern,0.9998821796759941
Cockatoo_education_Doreen,16119,0.9188,8.12,89.39,16.93,59.02,150.72,0,Education,Cockatoo,8477.7,US/Eastern,0.9998821796759941
Cockatoo_public_Leah,16118,0.9187,8.13,167.62,40.43,66.67,263.82,0,Public services,Cockatoo,22299.1,US/Eastern,0.9998821796759941
Cockatoo_lodging_Ana,16118,0.9187,8.13,13.03,4.52,4.45,30.35,0,Lodging/residential,Cockatoo,1885.1,US/Eastern,0.9998821796759941
Cockatoo_lodging_Albert,16118,0.9187,8.13,70.86,16.28,31.5,123.6,0,Lodging/residential,Cockatoo,9162.5,US/Eastern,0.9998821796759941
Cockatoo_assembly_Emilio,16117,0.9187,8.13,263.29,69.44,99.78,439.05,0,Entertainment/public assembly,Cockatoo,6381.8,US/Eastern,0.9998821796759941
Cockatoo_science_Rex,16117,0.9187,8.13,185.19,33.25,60.9,287.15,0,Technology/science,Cockatoo,5583.5,US/Eastern,0.9998821796759941
Cockatoo_assembly_Heath,16118,0.9187,8.13,129.93,55.86,30.88,327.32,0,Entertainment/public assembly,Cockatoo,10361.5,US/Eastern,0.9998821796759941
Cockatoo_assembly_Valencia,16117,0.9187,8.13,109.59,62.11,7.1,256.12,0,Entertainment/public assembly,Cockatoo,14112.0,US/Eastern,0.9998821796759941
Cockatoo_office_Georgia,16117,0.9187,8.13,244.44,41.28,148.05,387.3,0,Office,Cockatoo,14672.4,US/Eastern,0.9998821796759941
Cockatoo_education_Brigitte,16118,0.9187,8.13,713.3,113.8,165.03,991.58,0,Education,Cockatoo,25998.0,US/Eastern,0.9998821796759941
Cockatoo_education_Janet,16116,0.9186,8.14,999.78,115.9,645.23,1374.17,0,Education,Cockatoo,29946.4,US/Eastern,0.9998821796759941
Cockatoo_assembly_Mimi,16116,0.9186,8.14,3.73,4.64,0.0,18.27,8088,Entertainment/public assembly,Cockatoo,1046.6,US/Eastern,0.9998821796759941
Cockatoo_office_Alton,16114,0.9185,8.15,97.76,25.23,42.3,195.38,0,Office,Cockatoo,3972.1,US/Eastern,0.9998821796759941
Cockatoo_assembly_Pierre,16115,0.9185,8.15,15.27,3.69,6.65,30.52,0,Entertainment/public assembly,Cockatoo,4941.9,US/Eastern,0.9998821796759941
Cockatoo_assembly_Doyle,16115,0.9185,8.15,254.29,88.88,122.7,481.75,0,Entertainment/public assembly,Cockatoo,18491.1,US/Eastern,0.9998821796759941
Cockatoo_lodging_Aimee,16114,0.9185,8.15,33.7,7.67,16.5,65.28,0,Lodging/residential,Cockatoo,1966.6,US/Eastern,0.9998821796759941
Cockatoo_lodging_Cletus,16114,0.9185,8.15,83.66,19.51,0.0,142.15,6,Lodging/residential,Cockatoo,15497.5,US/Eastern,0.9998821796759941
Cockatoo_public_Chiquita,16114,0.9185,8.15,88.26,23.27,41.23,158.57,0,Public services,Cockatoo,9247.7,US/Eastern,0.9998821796759941
Cockatoo_lodging_Elvia,16115,0.9185,8.15,257.34,59.93,147.2,421.85,0,Lodging/residential,Cockatoo,13962.8,US/Eastern,0.9998821796759941
Cockatoo_education_Claudine,16115,0.9185,8.15,38.74,5.86,24.23,63.62,0,Education,Cockatoo,2609.1,US/Eastern,0.9998821796759941
Cockatoo_utility_Sherri,16115,0.9185,8.15,56.46,25.34,27.77,127.5,0,Utility,Cockatoo,6960.5,US/Eastern,0.9998821796759941
Cockatoo_education_Collin,16114,0.9185,8.15,206.24,42.19,102.85,346.07,0,Education,Cockatoo,5248.7,US/Eastern,0.9998821796759941
Cockatoo_education_Oliver,16114,0.9185,8.15,168.27,28.82,82.97,274.6,0,Education,Cockatoo,16780.6,US/Eastern,0.9998821796759941
Cockatoo_lodging_Raphael,16114,0.9185,8.15,95.7,30.17,37.75,196.53,0,Lodging/residential,Cockatoo,7724.0,US/Eastern,0.9998821796759941
Cockatoo_lodging_Tessie,16115,0.9185,8.15,228.54,68.38,94.25,430.88,0,Lodging/residential,Cockatoo,15727.5,US/Eastern,0.9998821796759941
Cockatoo_public_Shad,16113,0.9184,8.16,129.77,37.26,60.05,278.57,0,Public services,Cockatoo,10345.7,US/Eastern,0.9998821796759941
Cockatoo_lodging_Katharine,16112,0.9184,8.16,26.19,6.15,11.75,53.85,0,Lodging/residential,Cockatoo,5707.9,US/Eastern,0.9998821796759941
Cockatoo_lodging_Emory,16112,0.9184,8.16,80.4,19.86,0.0,137.1,3,Lodging/residential,Cockatoo,15681.2,US/Eastern,0.9998821796759941
Cockatoo_office_Kristin,16112,0.9184,8.16,110.51,13.22,47.02,158.88,0,Office,Cockatoo,4603.6,US/Eastern,0.9998821796759941
Cockatoo_education_Brendan,16112,0.9184,8.16,69.7,12.23,48.33,109.75,0,Education,Cockatoo,10856.1,US/Eastern,0.9998821796759941
Cockatoo_education_Gussie,16111,0.9183,8.17,301.28,34.66,195.95,421.1,0,Education,Cockatoo,2800.4,US/Eastern,0.9998821796759941
Cockatoo_education_Tyler,16111,0.9183,8.17,770.42,47.66,564.4,925.55,0,Education,Cockatoo,19928.2,US/Eastern,0.9998821796759941
Cockatoo_public_Caleb,16110,0.9183,8.17,181.79,54.15,83.35,316.35,0,Public services,Cockatoo,12710.7,US/Eastern,0.9998821796759941
Cockatoo_education_Eunice,16111,0.9183,8.17,390.83,96.78,86.0,728.2,0,Education,Cockatoo,12195.5,US/Eastern,0.9998821796759941
Cockatoo_office_Laila,16109,0.9182,8.18,222.49,26.99,165.4,308.73,0,Office,Cockatoo,10254.6,US/Eastern,0.9998821796759941
Cockatoo_assembly_Tabitha,16107,0.9181,8.19,12.11,3.75,3.55,27.85,0,Entertainment/public assembly,Cockatoo,1589.0,US/Eastern,0.9998821796759941
Bobcat_assembly_Franklin,16108,0.9181,8.19,154.2,86.59,0.0,470.0,34,Entertainment/public assembly,Bobcat,15047.4,US/Mountain,0.9982310984308131
Cockatoo_public_Harland,16107,0.9181,8.19,50.67,11.62,20.18,85.15,0,Public services,Cockatoo,4698.8,US/Eastern,0.9998821796759941
Cockatoo_office_Christy,16108,0.9181,8.19,191.81,36.09,100.53,343.25,0,Office,Cockatoo,17376.7,US/Eastern,0.9998821796759941
Cockatoo_education_Nelda,16107,0.9181,8.19,122.38,18.85,55.3,180.12,0,Education,Cockatoo,6930.5,US/Eastern,0.9998821796759941
Cockatoo_office_Pansy,16107,0.9181,8.19,54.51,20.11,24.23,119.33,0,Office,Cockatoo,8173.3,US/Eastern,0.9998821796759941
Cockatoo_assembly_Genoveva,16108,0.9181,8.19,14.73,6.44,3.27,41.65,0,Entertainment/public assembly,Cockatoo,1519.1,US/Eastern,0.9998821796759941
Cockatoo_assembly_Meredith,16104,0.9179,8.21,67.02,21.56,23.0,153.32,0,Entertainment/public assembly,Cockatoo,8696.5,US/Eastern,0.9998821796759941
Cockatoo_lodging_Lana,16103,0.9179,8.21,33.68,9.01,13.73,72.58,0,Lodging/residential,Cockatoo,4541.2,US/Eastern,0.9998821796759941
Cockatoo_education_Mayra,16104,0.9179,8.21,60.26,32.29,0.0,162.25,2082,Education,Cockatoo,11546.8,US/Eastern,0.9998821796759941
Cockatoo_education_Charity,16102,0.9178,8.22,267.59,27.24,180.22,369.52,0,Education,Cockatoo,21726.6,US/Eastern,0.9998821796759941
Cockatoo_lodging_Mandy,16102,0.9178,8.22,12.27,2.26,6.85,21.57,0,Lodging/residential,Cockatoo,1698.0,US/Eastern,0.9998821796759941
Cockatoo_education_Arlen,16102,0.9178,8.22,84.0,21.81,0.0,151.75,1,Education,Cockatoo,3745.0,US/Eastern,0.9998821796759941
Cockatoo_education_Helene,16101,0.9177,8.23,116.18,18.76,80.83,181.72,0,Education,Cockatoo,3130.4,US/Eastern,0.9998821796759941
Cockatoo_education_Maynard,16101,0.9177,8.23,20.88,8.62,6.03,56.88,0,Education,Cockatoo,443.4,US/Eastern,0.9998821796759941
Cockatoo_office_Margaret,16099,0.9176,8.24,3.24,0.82,1.25,6.58,0,Office,Cockatoo,8572.3,US/Eastern,0.9998821796759941
Cockatoo_lodging_Jarrod,16098,0.9176,8.24,59.19,31.68,0.0,119.12,628,Lodging/residential,Cockatoo,6100.3,US/Eastern,0.9998821796759941
Cockatoo_education_June,16099,0.9176,8.24,104.24,16.38,42.83,159.95,0,Education,Cockatoo,9811.7,US/Eastern,0.9998821796759941
Cockatoo_office_Jimmy,16096,0.9175,8.25,13.7,6.17,3.38,40.58,0,Office,Cockatoo,1369.8,US/Eastern,0.9998821796759941
Cockatoo_office_Roxanna,16095,0.9174,8.26,7.74,1.78,4.2,14.8,0,Office,Cockatoo,2008.4,US/Eastern,0.9998821796759941
Cockatoo_education_Magdalena,16087,0.917,8.3,10.92,4.78,0.0,26.52,1,Education,Cockatoo,846.4,US/Eastern,0.9998821796759941
